IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_0821,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Accomplishments",,"Duderstadt, James J.",,1995-10-30 00:00:00,2015,1995-10-30 00:00:00,Accomplishments | jjd1624.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Accomplishments | \9811_0001\data\Strategy\JJDST1\jjd1624.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0822,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Admin Restruc",,"Duderstadt, James J.",,1995-04-02 00:00:00,2015,1995-04-02 00:00:00,Admin Restruc | jjd1627.ppt,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Admin Restruc | \9811_0001\data\Strategy\JJDST1\jjd1627.ppt",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0823,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - EO Kickoff",,"Duderstadt, James J.",,1995-09-04 00:00:00,2015,1995-09-04 00:00:00,EO Kickoff | jjd1628.ppt,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\EO Kickoff | \9811_0001\data\Strategy\JJDST1\jjd1628.ppt",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0824,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Free Press Op-Ed",,"Duderstadt, James J.",,1995-11-18 00:00:00,2015,1995-11-18 00:00:00,Free Press Op-Ed | jjd1447.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Free Press Op-Ed | \9811_0001\data\Speeches\JJDS9a\jjd1447.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0825,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Mission Statement 1.2",,"Duderstadt, James J.",,1995-02-03 00:00:00,2015,1995-02-03 00:00:00,Mission Statement 1.2 | jjd1630.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Mission Statement 1.2 | \9811_0001\data\Strategy\JJDST1\jjd1630.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0826,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Mission Statement 1.4",,"Duderstadt, James J.",,1995-02-03 00:00:00,2015,1995-02-03 00:00:00,Mission Statement 1.4 | jjd1631.ppt,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Mission Statement 1.4 | \9811_0001\data\Strategy\JJDST1\jjd1631.ppt",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0827,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Plan Exec Sum 1.5",,"Duderstadt, James J.",,1995-08-12 00:00:00,2015,1995-08-12 00:00:00,Plan Exec Sum 1.5 | jjd1632.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Plan Exec Sum 1.5 | \9811_0001\data\Strategy\JJDST1\jjd1632.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0828,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Possible Actions",,"Duderstadt, James J.",,1995-11-24 00:00:00,2015,1995-11-24 00:00:00,Possible Actions | jjd1633.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Possible Actions | \9811_0001\data\Strategy\JJDST1\jjd1633.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0829,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Production Schedule",,"Duderstadt, James J.",,1995-11-17 00:00:00,2015,1995-11-17 00:00:00,Production Schedule | jjd1634.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Production Schedule | \9811_0001\data\Strategy\JJDST1\jjd1634.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0830,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Regent Agenda",,"Duderstadt, James J.",,1995-08-23 00:00:00,2015,1995-08-23 00:00:00,Regent Agenda | jjd1635.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Regent Agenda | \9811_0001\data\Strategy\JJDST1\jjd1635.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0831,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Regents Tuition Letter",,"Duderstadt, James J.",,1995-07-16 00:00:00,2015,1995-07-16 00:00:00,Regents Tuition Letter | jjd1636.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Regents Tuition Letter | \9811_0001\data\Strategy\JJDST1\jjd1636.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0832,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Senate Assembly",,"Duderstadt, James J.",,1995-09-14 00:00:00,2015,1995-09-14 00:00:00,Senate Assembly | jjd1545.pdf | jjd1545_bhl-0774263c.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Senate Assembly | \9811_0001\data\Speeches\JJDS9a\jjd1545.pdf | \converted_files\Speeches-JJDS9a-jjd1545_bhl-0774263c.pdf",Original version | Preservation version | Subsequent preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0833,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Sports 3.0",,"Duderstadt, James J.",,1995-11-07 00:00:00,2015,1995-11-07 00:00:00,Sports 3.0 | jjd1638.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Sports 3.0 | \9811_0001\data\Strategy\JJDST1\jjd1638.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0834,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - State of Univ 1995",,"Duderstadt, James J.",,1995-09-06 00:00:00,2015,1995-09-06 00:00:00,State of Univ 1995 | jjd1639.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\State of Univ 1995 | \9811_0001\data\Strategy\JJDST1\jjd1639.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0835,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Evolution-Addins",,"Duderstadt, James J.",,1995-09-03 00:00:00,2015,1995-09-03 00:00:00,Strategic Evolution-Addins | jjd1640.ppt,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Evolution-Addins | \9811_0001\data\Strategy\JJDST1\jjd1640.ppt",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0836,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Initiatives and_",,"Duderstadt, James J.",,1995-02-09 00:00:00,2015,1995-02-09 00:00:00,Strategic Initiatives and_ | jjd1641.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Initiatives and_ | \9811_0001\data\Strategy\JJDST1\jjd1641.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0837,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Lists",,"Duderstadt, James J.",,1995-11-24 00:00:00,2015,1995-11-24 00:00:00,Strategic Lists | jjd1642.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Lists | \9811_0001\data\Strategy\JJDST1\jjd1642.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0838,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Plan 1.5",,"Duderstadt, James J.",,1995-02-03 00:00:00,2015,1995-02-03 00:00:00,Strategic Plan 1.5 | jjd1643.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Plan 1.5 | \9811_0001\data\Strategy\JJDST1\jjd1643.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0839,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Plan 2.11",,"Duderstadt, James J.",,1990-10-05 00:00:00,2015,1990-10-05 00:00:00,Strategic Plan 2.11 | jjd1612.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Plan 2.11 | \9811_0001\data\Strategy\JJDST1\jjd1612.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0840,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Plan 2017 1.2",,"Duderstadt, James J.",,1994-08-31 00:00:00,2015,1994-08-31 00:00:00,Strategic Plan 2017 1.2 | jjd2107.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Plan 2017 1.2 | \9811_0001\data\Write\JJDW7\jjd2107.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0841,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Strategic Planning List",,"Duderstadt, James J.",,1995-01-12 00:00:00,2015,1995-01-12 00:00:00,Strategic Planning List | jjd1646.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Strategic Planning List | \9811_0001\data\Strategy\JJDST1\jjd1646.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0842,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - The Decade Report 1.0",,"Duderstadt, James J.",,1995-10-30 00:00:00,2015,1995-10-30 00:00:00,The Decade Report 1.0 | jjd1647.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\The Decade Report 1.0 | \9811_0001\data\Strategy\JJDST1\jjd1647.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0843,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Transformation Talk 1.5",,"Duderstadt, James J.",,1994-04-09 00:00:00,2015,1994-04-09 00:00:00,Transformation Talk 1.5 | jjd1418.pdf,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Transformation Talk 1.5 | \9811_0001\data\Speeches\JJDS8\jjd1418.pdf",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0844,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Transformation Text 1.6",,"Duderstadt, James J.",,1995-07-24 00:00:00,2015,1995-07-24 00:00:00,Transformation Text 1.6 | jjd2187.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Transformation Text 1.6 | \9811_0001\data\Write\JJDW8\jjd2187.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0845,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - University Organization",,"Duderstadt, James J.",,1995-11-22 00:00:00,2015,1995-11-22 00:00:00,University Organization | jjd1650.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\University Organization | \9811_0001\data\Strategy\JJDST1\jjd1650.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0846,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Visitors Summary1.4",,"Duderstadt, James J.",,1995-02-20 00:00:00,2015,1995-02-20 00:00:00,Visitors Summary1.4 | jjd1651.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Visitors Summary1.4 | \9811_0001\data\Strategy\JJDST1\jjd1651.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0847,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 - Writing Projects",,"Duderstadt, James J.",,undated,2015,undated,Writing Projects,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1995-1996 Strategy\Writing Projects",,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0848,"Digital Documents - University of Michigan Presidency, 1986-1997 - Strategy - 1986-1997 -  Millennium Project List",,"Duderstadt, James J.",,1996-05-13 00:00:00,2015,1996-05-13 00:00:00, Millennium Project List | jjd1653.doc,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Strategy_\1996-1997 Strategy\ Millennium Project List | \9811_0001\data\Strategy\JJDST1\jjd1653.doc",Original version | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en
