prefix,title,primary,secondary,number,suffix,fuller form,birth date,death date,auth link,source
,,Hurlbut,Wilbur Edson,,,,,,,lcnaf
,,Hurley,George W.,,,,1884,1943,,lcnaf
,,Hurley,Hula Gene,,,,,,,lcnaf
,,Hurley,Patrick J.,,,Patrick Jay,1883,1963,http://id.loc.gov/authorities/names/n86081381,lcnaf
,,Hurst,Ervin,,,,,,,lcnaf
,,Hurst,Jack R.,,,,1906,,,lcnaf
,,Hussey,Erastus,,,,,,,lcnaf
,,Hussey,Ethel Fountain,,,,1865,1915,,lcnaf
,,Hussey,John Milton,,,,,,,lcnaf
,,Hussey,Mary C,,,,,,,lcnaf
,,Hussey,Roland F,,,,,,,lcnaf
,,Hussey,William Joseph,,,,1862,1926,http://id.loc.gov/authorities/names/no2008189002,lcnaf
,,Huston,Roscoe Burhans,,,,1881,,,lcnaf
,,Hutchins,Carol,,,,,,http://id.loc.gov/authorities/names/n86817603,lcnaf
,,Hutchins,Evert O.,,,Evert Olney,1890,,,lcnaf
,,Hutchins,Harry B.,,,Harry Burns,1847,1930,http://id.loc.gov/authorities/names/n88002366,lcnaf
,,Hutchins,Harry B.,,,,1847,1930,http://id.loc.gov/authorities/names/n88002366,lcnaf
,,Hutchins,Harry Crocker,,,,1880,1948,,lcnaf
,,Hutchins,Henry Clinton,,,,1889,,,lcnaf
,,Hutchins,Henry Hudson,,,,1853,1933,http://id.loc.gov/authorities/names/n95066627,lcnaf
,,Hutchins,Lee Montgomery,,,,,,,lcnaf
,,Hutchins,Robert Maynard,,,,1899,1977,http://id.loc.gov/authorities/names/n50030338,lcnaf
,,Hutchinson,B. E.,,,B. Edwin,1888,1961,http://id.loc.gov/authorities/names/n88172632,lcnaf
,,Hutchinson,J. Edward,,,Jesse Edward,1914,1985,http://id.loc.gov/authorities/names/n85031963,lcnaf
,,Hutchinson,Paul,,,,1890,1956,http://id.loc.gov/authorities/names/no92011250,lcnaf
,,Hutton,Edward Francis,,,,1877,1962,,lcnaf
,,Huxley,Aldous,,,,1894,1963,http://id.loc.gov/authorities/names/n80057246,lcnaf
,,Huxley,Julian,,,,1887,1975,http://id.loc.gov/authorities/names/n80057245,lcnaf
,,Hyde,Arthur K.,,,Arthur Knox,,,,lcnaf
,,Hyde,Eric C,,,,,,,lcnaf
,,Hyde,Wesley W,,,,,,,lcnaf
,,Hylan,John F.,,,,1868,1936,,lcnaf
,,Hyma,Albert,,,,1893,1978,http://id.loc.gov/authorities/names/n50030381,lcnaf
,,Hymans,Saul H,,,,,,http://id.loc.gov/authorities/names/n81134791,lcnaf
,,Hérold,Ferdinand,,,,1791,1833,,lcnaf
,,Hồ,Chí Minh,,,,1890,1969,,lcnaf
,,Iacocca,Lee A,,,,,,http://id.loc.gov/authorities/names/n82102536,lcnaf
,,Ickes,Harold L.,,,Harold LeClair,1874,1952,http://id.loc.gov/authorities/names/n50031972,lcnaf
,,Ide,Henry Clay,,,,1844,1921,http://id.loc.gov/authorities/names/n00119321,lcnaf
,,Iden,Thomas Medary,,,,1856,1933,,lcnaf
,,Iglehart,Robert Leslie,,,,1912,,,lcnaf
,,Ingersoll,John N.,,,,1817,1881,,lcnaf
,,Ingersoll,Robert Green,,,,1833,1899,http://id.loc.gov/authorities/names/n50027131,lcnaf
,,Inglis,J. Gall,,,James Gall,1864,1939,http://id.loc.gov/authorities/names/n88601665,lcnaf
,,Ingraham,Amelia P.,,,,1822,1916,,lcnaf
,,Ingraham,Edward W.,,,,1812,1881,,lcnaf
,,Ingram,H. Robert,,,,,,http://id.loc.gov/authorities/names/n88646403,lcnaf
,,Ingram,R. C.,,,,1899,,,lcnaf
,,Innes,Forrest L.,,,,1905,,,lcnaf
,,Innes,William Powers,,,,1826,1893,,lcnaf
,,Innes,Wm. P.,,,William Powers,1826,1893,,lcnaf
,,Innis,Ralph B,,,,,,,lcnaf
,,Insull,Samuel,,,,1859,1938,http://id.loc.gov/authorities/names/n91070264,lcnaf
,,Ireland,John,,,,1838,1918,http://id.loc.gov/authorities/names/n84028028,lcnaf
,,Ireland,Mark Lorin,,,,,,,lcnaf
,,Irwin,Fred C,,,,,,,lcnaf
,,Irwin,Harriet S,,,,,,,lcnaf
,,Irwin,James Leman,,,,1838,1864,,lcnaf
,,Irwin,John B,,,,,,http://id.loc.gov/authorities/names/n97064036,lcnaf
,,Irwin,John E.,,,,1841,,,lcnaf
,,Irwin,Max H,,,,,,,lcnaf
,,Irwin,William Bradford,,,,,,,lcnaf
,,Isaacs,Bernard,,,,1882,1975,http://id.loc.gov/authorities/names/no93000184,lcnaf
,,Israel,Jerold H.,,,,1934,,http://id.loc.gov/authorities/names/n79006856,lcnaf
,,Ives,Irving McNeil,,,,1896,1962,http://id.loc.gov/authorities/names/n92118456,lcnaf
,,Ives,Percy,,,,,,,lcnaf
,,Ives,Sarah Edith,,,,,,,lcnaf
,,Ives,William,,,,,,,lcnaf
,,Ivey,Paul Wesley,,,,1890,,,lcnaf
,,Ivy,A. C.,,,Andrew Conway,1893,1978,http://id.loc.gov/authorities/names/n85074879,lcnaf
,,Jasmine,J.,,,,,,,lcnaf
,,Jabara,Abdeen,,,,,,,lcnaf
,,Jabara,Abdeen,,,,1940,,http://id.loc.gov/authorities/names/n97036738,lcnaf
,,Jacklin,Rufus W,,,,,,,lcnaf
,,Jackson,Andrew,,,,1767,1845,http://id.loc.gov/authorities/names/n79088888,lcnaf
,,Jackson,Calvin C.,,,,1814,1883,,lcnaf
,,Jackson,Darius C,,,,,,,lcnaf
,,Jackson,Helen Hunt,,,,1830,1885,http://id.loc.gov/authorities/names/n50027788,lcnaf
,,Jackson,Henry M.,,,Henry Martin,1912,1983,http://id.loc.gov/authorities/names/n80002587,lcnaf
,,Jackson,James S.,,,James Sidney,1944,,http://id.loc.gov/authorities/names/n87942958,lcnaf
,,Jackson,Jesse,,,,1941,,http://id.loc.gov/authorities/names/n50027794,lcnaf
,,Jackson,Mahalia,,,,1911,1972,http://id.loc.gov/authorities/names/n50027942,lcnaf
,,Jackson,Robert Houghwout,,,,1892,1954,http://id.loc.gov/authorities/names/n50027946,lcnaf
,,Jackson,Walter Hinckley,,,,1840,1930,,lcnaf
,,Jacobi,A.,,,Abraham,1830,1919,http://id.loc.gov/authorities/names/n84805413,lcnaf
,,Jacobs,Albert Charles,,,,1900,1976,http://id.loc.gov/authorities/names/no2001009391,lcnaf
,,Jacobs,Dick M.,,,,1938,1993,,lcnaf
,,Jacobson,Elaine,,,,,,,lcnaf
,,Jacobson,Harold Karan (),,,,1929,2001,,lcnaf
,,Jacobson,Harold Karan,,,,,,http://id.loc.gov/authorities/names/n82024029,lcnaf
,,Jacquez,John A.,,,John Alfred,1922,,http://id.loc.gov/authorities/names/n85028584,lcnaf
,,Jakubowski,Waclaw S,,,,,,,lcnaf
,,James,Edmund J.,,,Edmund Janes,1855,1925,http://id.loc.gov/authorities/names/n90675305,lcnaf
,,James,Edward,,,,,,,lcnaf
,,James,Edwin Leland,,,,1890,1951,,lcnaf
,,James,Howard M,,,,,,http://id.loc.gov/authorities/names/n2006055612,lcnaf
,,James,Ivory,,,,,,http://id.loc.gov/authorities/names/n82246511,lcnaf
,,James,Robert B,,,,,,,lcnaf
,,James,William Francis,,,,1873,1945,http://id.loc.gov/authorities/names/no2008029973,lcnaf
,,James,William,,,,1842,1910,http://id.loc.gov/authorities/names/n78095539,lcnaf
,,Jameson,J. Franklin,,,John Franklin,1859,1937,http://id.loc.gov/authorities/names/n50028990,lcnaf
,,Jamison,Andrew,,,,,,,lcnaf
,,Jandy,Edward Clarence,,,,1899,,http://id.loc.gov/authorities/names/no2003118545,lcnaf
,,Janeway,Eliot,,,,,,http://id.loc.gov/authorities/names/n50036705,lcnaf
,,Jao,Shu-shih,,,,1901,,,lcnaf
,,Jaques,Norman,,,,,,,lcnaf
,,Jarocki,Walter,,,,,,,lcnaf
,,Jarvis,James Jackson,,,,1818,1888,,lcnaf
,,Jastrow,Joseph,,,,1863,1944,http://id.loc.gov/authorities/names/nr89014271,lcnaf
,,Jastrow,Morris,,,,1861,1921,http://id.loc.gov/authorities/names/n50037841,lcnaf
,,Javits,Jacob K.,,,Jacob Koppel,1904,1986,http://id.loc.gov/authorities/names/n79056448,lcnaf
,,Javitz,Jacob K.,,,Jacob Koppel,1904,,,lcnaf
,,Jay,Philip,,,,1898,,,lcnaf
,,Jayne,Ira Waite,,,,1882,,,lcnaf
,,Jayne,William,,,,,,,lcnaf
,,Jefferson,Alexander,,,,1921,,http://id.loc.gov/authorities/names/n2004148363,lcnaf
,,Jefferson,Alexander,,,,,,,lcnaf
,,Jeffery,Edward Turner,,,,1843,1927,http://id.loc.gov/authorities/names/n94007432,lcnaf
,,Jeffrey,Mildred,,,,1911,2004,http://id.loc.gov/authorities/names/n91023912,lcnaf
,,Jeffrey,Sharon,,,,,,,lcnaf
,,Jeffries,Edward J.,,,,1864,1939,,lcnaf
,,Jeffries,Edward,,,,1900,1950,http://id.loc.gov/authorities/names/n96021654,lcnaf
,,Jenkins,Cheri,,,,,,,lcnaf
,,Jenkins,Guy H,,,,,,,lcnaf
,,Jenkins,Guy Hugh,,,,,,,lcnaf
,,Jenkins,Walter,,,,,,,lcnaf
,,Jenks,Jeremiah Whipple,,,,1856,1929,http://id.loc.gov/authorities/names/nr89011035,lcnaf
,,Jenks,Stillman Visscher,,,,1895,1919,,lcnaf
,,Jenks,William Lee,,,,1856,1936,http://id.loc.gov/authorities/names/no2009107151,lcnaf
,,Jenner,William E.,,,William Ezra,1908,1985,http://id.loc.gov/authorities/names/n91076627,lcnaf
,,Jenner,William Le Baron,,,,1832,1907,,lcnaf
,,Jenney,William Le Baron,,,,1832,1907,http://id.loc.gov/authorities/names/n78050673,lcnaf
,,Jennings,Al J,,,,,,,lcnaf
,,Jennings,H. S.,,,Herbert Spencer,1868,1947,http://id.loc.gov/authorities/names/n50076474,lcnaf
,,Jennings,Jesse D.,,,Jesse David,1909,1997,http://id.loc.gov/authorities/names/n79026682,lcnaf
,,Jensen,Ejner J,,,,,,http://id.loc.gov/authorities/names/n80010540,lcnaf
,,Jensen,Jens,,,,1860,1951,http://id.loc.gov/authorities/names/n88151545,lcnaf
,,Jensen,Kathryn,,,,,,,lcnaf
,,Jensen,Martin,,,,,,,lcnaf
,,Jenson,Jens,,,,1860,1951,,lcnaf
,,Jerome,David Howell,,,,1829,1896,,lcnaf
,,Jerome,James D.,,,,1875,,,lcnaf
,,Jerome,Thomas Spencer,,,,1864,1914,http://id.loc.gov/authorities/names/nb2005007173,lcnaf
,,Jerome,William S,,,,,,,lcnaf
,,Jessup,Walter A.,,,Walter Albert,1877,1944,http://id.loc.gov/authorities/names/n2012013244,lcnaf
,,Jessye,Eva,,,,,,,lcnaf
,,Jessye,Eva,,,,1895,1992,http://id.loc.gov/authorities/names/n87855922,lcnaf
,,Christ,Jesus,,,,,,,lcnaf
,,Jewell,David A.,,,,1828,,,lcnaf
,,Jewell,Ogden,,,,,,,lcnaf
,,Jewell,William Franklin,,,,,,,lcnaf
,,Jewett,Henry Root,,,,,,,lcnaf
,,Jickling,Clare Mason,,,,,,,lcnaf
,,Jickling,John W,,,,,,,lcnaf
,,Joachim,Joseph,,,,1831,1907,http://id.loc.gov/authorities/names/n81033541,lcnaf
,,Johanneson,Alexander,,,,,,,lcnaf
,,Johansen,August E.,,,August Edgar,1905,1995,http://id.loc.gov/authorities/names/no2009125191,lcnaf
,,(),John Harvey Kellogg,,,,1852,1943,,lcnaf
,,Johnson,Albert,,,,1869,1957,http://id.loc.gov/authorities/names/n87890457,lcnaf
,,Johnson,Alfred LeRoy,,,,,,,lcnaf
,,Johnson,Allan Chester,,,,1881,1955,http://id.loc.gov/authorities/names/nr93026685,lcnaf
,,Johnson,Andrew,,,,1808,1875,http://id.loc.gov/authorities/names/n79056304,lcnaf
,,Johnson,Arthur L,,,,,,,lcnaf
,,Johnson,Axel Petrus,,,,1878,1952,,lcnaf
,,Johnson,Brian K,,,,,,http://id.loc.gov/authorities/names/no98077665,lcnaf
,,Johnson,Carl T,,,,,,,lcnaf
,,Johnson,Chester,,,,,,,lcnaf
,,Johnson,Clayton E.,,,,1907,,,lcnaf
,,Johnson,David,,,,,,,lcnaf
,,Johnson,Edward Shurley,,,,1896,,,lcnaf
,,Johnson,Edwin J.,,,,1901,1968,,lcnaf
,,Johnson,Elias Finley,,,,1861,1933,http://id.loc.gov/authorities/names/n86013736,lcnaf
,,Johnson,Emory R.,,,Emory Richard,1864,1950,http://id.loc.gov/authorities/names/no92014616,lcnaf
,,Johnson,Frank O.,,,,1877,1950,,lcnaf
,,Johnson,Fred,,,,,,,lcnaf
,,Johnson,Harold L.,,,Harold Lester,1921,1980,http://id.loc.gov/authorities/names/n84152755,lcnaf
,,Johnson,Harold R,,,,,,http://id.loc.gov/authorities/names/n91055841,lcnaf
,,Johnson,Henry,,,,,,,lcnaf
,,Johnson,Hiram,,,,1866,1945,http://id.loc.gov/authorities/names/n83179908,lcnaf
,,Johnson,Hugh S.,,,Hugh Samuel,1882,1942,http://id.loc.gov/authorities/names/n85092186,lcnaf
,,Johnson,Lemuel A,,,,,,http://id.loc.gov/authorities/names/n85236769,lcnaf
,,Johnson,Lester,,,,1895,,,lcnaf
,,Johnson,Lorenzo Nickerson,,,,,1897,,lcnaf
,,Johnson,Louis Arthur,,,,1891,1966,http://id.loc.gov/authorities/names/n2002126082,lcnaf
,,Johnson,Lyndon B.,,,Lyndon Baines,1908,1973,http://id.loc.gov/authorities/names/n80005801,lcnaf
,,Johnson,Mordecai W.,,,Mordecai Wyatt,1890,1976,http://id.loc.gov/authorities/names/n95117564,lcnaf
,,Johnson,Nelson C,,,,,,,lcnaf
,,Johnson,Otis C.,,,Otis Coe,1839,1912,,lcnaf
,,Johnson,Pyke,,,,,,http://id.loc.gov/authorities/names/n93092667,lcnaf
,,Johnson,Robert Underwood,,,,1853,1937,http://id.loc.gov/authorities/names/n86025566,lcnaf
,,Johnson,Thomas Edward,,,,1883,,,lcnaf
,,Johnson,Thor,,,,,,http://id.loc.gov/authorities/names/nr93051793,lcnaf
,,Johnson,William Eugene,,,,1862,1945,http://id.loc.gov/authorities/names/no90026457,lcnaf
,,Johnson,William J,,,,,,,lcnaf
,,Johnston,Clarence Thomas,,,,1872,1970,http://id.loc.gov/authorities/names/no2004052855,lcnaf
,,Johnston,Don Porter,,,,1884,,,lcnaf
,,Johnston,Eric A.,,,Eric Allen,1895,1963,http://id.loc.gov/authorities/names/nr94012457,lcnaf
,,Johnston,George,,,,1796,1861,,lcnaf
,,Johnston,George,,,,,,,lcnaf
,,Johnston,John Black,,,,1868,1939,,lcnaf
,,Johnston,John McDouall,,,,1816,1895,,lcnaf
,,Johnston,John,,,,1762,1828,http://id.loc.gov/authorities/names/n93101905,lcnaf
,,Johnston,Margaret,,,,,,,lcnaf
,,Joiner,Charles Wycliffe,,,,1916,,http://id.loc.gov/authorities/names/no97025557,lcnaf
,,Joliet,Louis,,,,1645,1700,http://id.loc.gov/authorities/names/n50054922,lcnaf
,,Jonas,Charles R.,,,Charles Raper,1904,1988,http://id.loc.gov/authorities/names/no2013012208,lcnaf
,,Prophet,Jones,,,,,,,lcnaf
,,Jones,Alice Van Hoosen,,,,1855,1950,,lcnaf
,,Jones,Bob,,,,1911,1997,http://id.loc.gov/authorities/names/n83060778,lcnaf
,,Jones,Brownie Lee,,,,1897,,,lcnaf
,,Jones,Charles Nelson,,,,1848,1913,,lcnaf
,,Jones,Charles R.,,,Charles Reading,1862,1944,,lcnaf
,,Jones,Edgar De Witt,,,,1876,1956,http://id.loc.gov/authorities/names/n50040595,lcnaf
,,Jones,Edith Lloyd,,,,,,,lcnaf
,,Jones,Elisha,,,,1832,1888,http://id.loc.gov/authorities/names/no2014169638,lcnaf
,,Jones,Frank B.,,,,1905,,,lcnaf
,,Jones,George Wallace,,,,1804,1896,http://id.loc.gov/authorities/names/n90685332,lcnaf
,,Jones,Harlem,,,,,,,lcnaf
,,Jones,Henry D.,,,Henry David,1900,1987,http://id.loc.gov/authorities/names/no92020737,lcnaf
,,Jones,Howard Mumford,,,,1892,1980,http://id.loc.gov/authorities/names/n78096067,lcnaf
,,Jones,I. Winter,,,,,,,lcnaf
,,Jones,J. Elizabeth,,,Jane Elizabeth,1813,1896,http://id.loc.gov/authorities/names/n88115669,lcnaf
,,Jones,J. Weldon,,,James Weldon,1896,,http://id.loc.gov/authorities/names/n90650176,lcnaf
,,Jones,Jenkin Lloyd,,,,1843,1918,http://id.loc.gov/authorities/names/n85827455,lcnaf
,,Jones,Jesse H.,,,Jesse Holman,1874,1956,http://id.loc.gov/authorities/names/n86025578,lcnaf
,,Jones,John,,,,1818,1887,,lcnaf
,,Jones,Joseph Comstock,,,,,1897,,lcnaf
,,Jones,Joyce,,,,1897,1980,,lcnaf
,,Jones,LaVerne,,,,,,,lcnaf
,,Jones,Lawrence W.,,,Lawrence William,,,,lcnaf
,,Jones,Lawrence W.,,,Lawrence William,1925,,http://id.loc.gov/authorities/names/no91022935,lcnaf
,,Jones,Lola M,,,,,,http://id.loc.gov/authorities/names/no2006127897,lcnaf
,,Jones,Marjorie H.,,,Marjorie Hallobaugh,,,,lcnaf
,,Jones,Paul,,,,1880,1941,http://id.loc.gov/authorities/names/n90685771,lcnaf
,,Jones,Roy D,,,,,,,lcnaf
,,Jones,Ruth Ann Doan,,,,,,,lcnaf
,,Jones,S. L,,,,,,http://id.loc.gov/authorities/names/n92054168,lcnaf
,,Jones,Samuel Arthur,,,,1834,1912,http://id.loc.gov/authorities/names/n82048881,lcnaf
,,Jones,Sarah Van Hoosen,,,,,,,lcnaf
,,Jones,Thankful O.,,,Thankful Olivia,1814,1894,,lcnaf
,,Jones,Thomas Ap Catesby,,,,1790,1858,http://id.loc.gov/authorities/names/nr93011566,lcnaf
,,Jones,Volney H.,,,Volney Hurt,1903,1982,http://id.loc.gov/authorities/names/n95031387,lcnaf
,,Jones,Volney Hurt,,,,1903,,,lcnaf
,,Jones,Whitney,,,,1812,1892,,lcnaf
,,Jonkman,Bartel J.,,,Bartel John,1884,1955,http://id.loc.gov/authorities/names/no2009002033,lcnaf
,,Jordan,David Starr,,,,1851,1931,http://id.loc.gov/authorities/names/n50039881,lcnaf
,,Jordan,Edwin Oakes,,,,1866,1936,http://id.loc.gov/authorities/names/no2007095432,lcnaf
,,Jordan,Myra Beach,,,,1863,1946,,lcnaf
,,Joslin,C.,,,,1813,1889,,lcnaf
,,Joslin,Theodore M,,,,,,,lcnaf
,,José,F. Sionel,,,Francisco Sionel,1924,,,lcnaf
,,Jouppi,Arvid,,,,,,,lcnaf
,,Joy,Henry Bourne,,,,1864,1936,http://id.loc.gov/authorities/names/no2004105892,lcnaf
,,Joy,James F.,,,James Frederick,1810,1896,http://id.loc.gov/authorities/names/nr2004005807,lcnaf
,,Joy,James Frederick,,,,1810,1896,http://id.loc.gov/authorities/names/nr2004005807,lcnaf
,,Jruks,J. W,,,,,,,lcnaf
,,Judd,Charles Hubbard,,,,1873,1946,http://id.loc.gov/authorities/names/nr94015131,lcnaf
,,Judd,Dorothy Leonard,,,,,,http://id.loc.gov/authorities/names/n88643417,lcnaf
,,Judd,Dorothy,,,,,,,lcnaf
,,Judd,Walter H.,,,,1898,1994,http://id.loc.gov/authorities/names/n80093628,lcnaf
,,Judd,Walter Henry,,,,1898,1994,,lcnaf
,,Judge,Richard D,,,,,,http://id.loc.gov/authorities/names/n50038845,lcnaf
,,Judson,Russel V,,,,,,,lcnaf
,,Judson,Russell V,,,,,,,lcnaf
,,Jung,Frank Richard,,,,,,,lcnaf
,,Jung,Harry A,,,,,,,lcnaf
,,Just,Theodor Karl,,,,1904,1960,http://id.loc.gov/authorities/names/no2010204545,lcnaf
,,Juster,F. Thomas,,,,,,,lcnaf
,,Juster,F. Thomas,,,Francis Thomas,1926,,http://id.loc.gov/authorities/names/n50038806,lcnaf
,,Kac,Mark,,,,,,http://id.loc.gov/authorities/names/n79097285,lcnaf
,,Kagan,Steve,,,,,,http://id.loc.gov/authorities/names/no2005026652,lcnaf
,,Kahil,Zehia,,,,,,,lcnaf
,,Kahn,Albert,,,,1869,1942,http://id.loc.gov/authorities/names/n88163469,lcnaf
,,Kahn,Albert,,,,,,,lcnaf
,,Kahn,Edgar A,,,,,,,lcnaf
,,Kahn,Ernestine Krolik,,,,,,,lcnaf
,,Kahn,Ernestine,,,,,,,lcnaf
,,Kahn,Julius,,,,1861,1924,http://id.loc.gov/authorities/names/n97118553,lcnaf
,,Kahn,Raymond H.,,,,1930,,,lcnaf
,,Kahn,Reuben L.,,,Reuben Leon,1887,1979,http://id.loc.gov/authorities/names/no96025159,lcnaf
,,Kahn,Reuben Leon,,,,,,,lcnaf
,,Kahn,Robert Louis,,,,1918,,http://id.loc.gov/authorities/names/n79083969,lcnaf
,,Kaiser,Edgar Fosburg,,,,1908,,,lcnaf
,,Kaline,Albert William,,,,1934,,,lcnaf
,,Kalisch,Beatrice J,,,,,,,lcnaf
,,Kalisch,Philip Arthur,,,,,,http://id.loc.gov/authorities/names/n81052343,lcnaf
,,Kallen,Horace Meyer,,,,1882,1974,http://id.loc.gov/authorities/names/n80023585,lcnaf
,,Kallman,Herman,,,,,,,lcnaf
,,Kalmbach,Robert,,,,,,,lcnaf
,,Kamarck,Esther,,,,,,,lcnaf
,,Kamarck,Frank,,,,,,,lcnaf
,,Kamisar,Yale,,,,,,http://id.loc.gov/authorities/names/n79022290,lcnaf
,,Kamm,Greg,,,,,,,lcnaf
,,Kamm,Greg,,,,1950,2008,,lcnaf
,,Kanouse,Bessie Bernice,,,,1889,,,lcnaf
,,Kanter,Robert,,,,1906,,,lcnaf
,,Kapenga,Gladys,,,,,,,lcnaf
,,Kaplan,Ida Roettinger,,,,1913,,http://id.loc.gov/authorities/names/no2001009594,lcnaf
,,Kaplan,Wilfred,,,,,,,lcnaf
,,Kaplan,Wilfred,,,,1915,,http://id.loc.gov/authorities/names/n50044993,lcnaf
,,Kappel,Frederick R.,,,,1902,,http://id.loc.gov/authorities/names/no00048314,lcnaf
,,Karoub,James,,,,1929,1994,,lcnaf
,,Karpinski,Louis Charles,,,,1878,1956,http://id.loc.gov/authorities/names/n79135334,lcnaf
,,Kasdin,Robert A,,,,,,,lcnaf
,,Kaser,Ernest,,,,,,,lcnaf
,,Kasha,Michael,,,,1920,,http://id.loc.gov/authorities/names/n90684711,lcnaf
,,Katona,George,,,,1901,,,lcnaf
,,Katona,George,,,,1901,1981,http://id.loc.gov/authorities/names/n80004235,lcnaf
,,Katz,Daniel,,,,1903,1998,http://id.loc.gov/authorities/names/n80060596,lcnaf
,,Katz,Donald La Verne,,,,1907,,,lcnaf
,,Katz,Henry,,,,,,,lcnaf
,,Katz,Robert,,,,,,,lcnaf
,,Katzenbach,Nicholas deB.,,,Nicholas deBelleville,1922,2012,http://id.loc.gov/authorities/names/nr88006748,lcnaf
,,Kauffman,C. H.,,,Calvin Henry,1869,1931,http://id.loc.gov/authorities/names/n85135251,lcnaf
,,Kaufman,Arnold S.,,,Arnold Saul,1927,1971,,lcnaf
,,Kaufmann,Susan W,,,,,,,lcnaf
,,Kauper,Paul G,,,,,,http://id.loc.gov/authorities/names/n79119400,lcnaf
,,Kauper,Paul,,,,1907,1974,,lcnaf
,,Kausch,Jack,,,,,,,lcnaf
,,Kavanaugh,John L,,,,,,http://id.loc.gov/authorities/names/n2004140763,lcnaf
,,Kawbawgam,Charles,,,,,1902,http://id.loc.gov/authorities/names/n93102126,lcnaf
,,,Ke-taw-kah,,,,,,,local
,,Keal,Nellie Annetta,,,,,,,lcnaf
,,Keal,Thomas,,,,,,,lcnaf
,,Keal,Washington Irving,,,,1842,,,lcnaf
,,Kean,James E,,,,,,,lcnaf
,,Kean,Robert Winthrop,,,,1893,,,lcnaf
,,Kearny,Stephen Watts,,,,1794,1848,http://id.loc.gov/authorities/names/n50062807,lcnaf
,,Kearsley,Jonathan,,,,1786,1859,,lcnaf
,,Keating,Charles H,,,,,,http://id.loc.gov/authorities/names/n87118348,lcnaf
,,Keatley,Vivien B.,,,Vivien Bulloch,1909,,http://id.loc.gov/authorities/names/n84804475,lcnaf
,,Kedzie,Robert Clark,,,,1823,1902,,lcnaf
,,Kee,John,,,,,,,lcnaf
,,Keeler,Fred L,,,,,,,lcnaf
,,Keeler,Lewis,,,,,,,lcnaf
,,Keen,Clifford,,,,1901,,,lcnaf
,,,Keewaydinoquay,,,,,,http://id.loc.gov/authorities/names/n82007940,lcnaf
,,Kefauver,Estes,,,,1903,1963,http://id.loc.gov/authorities/names/n79144615,lcnaf
,,Kefauver,Lee,,,,1934,,,lcnaf
,,Kefauver,Nancy Patterson,,,,,,,lcnaf
,,Keith,B. C,,,,,,,lcnaf
,,Keith,Damon J.,,,Damon Jerome,1922,,http://id.loc.gov/authorities/names/no2009118828,lcnaf
,,Keith,Harvey,,,,,,,lcnaf
,,Keller,Geoffrey,,,,1918,,http://id.loc.gov/authorities/names/no2015019594,lcnaf
,,Keller,Helen,,,,1880,1968,http://id.loc.gov/authorities/names/n83158974,lcnaf
,,Keller,Kaufman Thuma,,,,1885,1966,http://id.loc.gov/authorities/names/n99270350,lcnaf
,,Kelley,Alfred,,,,,,,lcnaf
,,Kelley,Florence,,,,1859,1932,http://id.loc.gov/authorities/names/n50060216,lcnaf
,,Kelley,Frank J.,,,Frank Joseph,1924,,http://id.loc.gov/authorities/names/n91076646,lcnaf
,,Kelley,Ken,,,,,,http://id.loc.gov/authorities/names/n90645322,lcnaf
,,Kelley,Patrick Henry,,,,1867,1925,http://id.loc.gov/authorities/names/no2008031481,lcnaf
,,Kelley,William N.,,,,1939,,http://id.loc.gov/authorities/names/n80013262,lcnaf
,,Kellogg,E. E.,,,Ella Ervilla,,,http://id.loc.gov/authorities/names/n91036557,lcnaf
,,Kellogg,Frank B.,,,Frank Billings,1856,1937,http://id.loc.gov/authorities/names/n86111142,lcnaf
,,Kellogg,James Lawrence,,,,1866,1938,,lcnaf
,,Kellogg,John Harvey,,,,1852,1943,http://id.loc.gov/authorities/names/n50060957,lcnaf
,,Kellogg,John R.,,,,1793,1868,,lcnaf
,,Kellogg,Margaret M. McCauley,,,,1852,1938,,lcnaf
,,Kellogg,Remington,,,,1893,,,lcnaf
,,Kellogg,W. K.,,,Will Keith,1860,1951,http://id.loc.gov/authorities/names/n84008657,lcnaf
,,Kelly,E. Lowell,,,Everett Lowell,1905,1986,http://id.loc.gov/authorities/names/no2004086597,lcnaf
,,Kelly,Edward Dionysius,,,,1861,1926,,lcnaf
,,Kelly,Everett Lowell,,,,1905,,,lcnaf
,,Kelly,Harry F.,,,Harry Francis,1895,1971,http://id.loc.gov/authorities/names/no2008189249,lcnaf
,,Kelly,Howard A.,,,Howard Atwood,1858,1943,http://id.loc.gov/authorities/names/n83825735,lcnaf
,,Kelman,Herbert C,,,,,,http://id.loc.gov/authorities/names/n50045677,lcnaf
,,Kelsey,Easton T,,,,,,,lcnaf
,,Kelsey,Francis W.,,,Francis Willey,1858,1927,http://id.loc.gov/authorities/names/nr90001124,lcnaf
,,Kelsey,Francis W.,,,Francis Willey,1858,,,lcnaf
,,Kelsey,John T.,,,,1921,,,lcnaf
,,Kelsey,Mike,,,,,,,lcnaf
,,Kelsey,Pat,,,,,,,lcnaf
,,Kelsey,William Kline,,,,1885,,,lcnaf
,,Kelso,Robert William,,,,1880,,,lcnaf
,,Kemble,Edwin C.,,,Edwin Crawford,1889,,http://id.loc.gov/authorities/names/n84803736,lcnaf
,,Kemmering,Catherine,,,,,,,lcnaf
,,Kemnitz,Eddie,,,,,,,lcnaf
,,Kemnitz,Milton,,,,,,,lcnaf
,,Kemp,Edward Gearing,,,,1887,1962,,lcnaf
