alumID,degree,startyr,endyr,field,type,schoolID
2949,,,,,graduate,236
1724,MA,,,,graduate,320
2607,,,,,graduate,320
2492,,,,,graduate,72
481,BS,1907,1911,,undergraduate,72
1764,BS,,,,undergraduate,72
3003,PhB,,1905,,undergraduate,72
1871,,,,,graduate,263
1129,,,,,graduate,264
2146,,,,,graduate,264
1501,,,,,graduate,73
1773,BA,,,,undergraduate,73
1458,,,,,graduate,74
2081,AB,,,,undergraduate,74
822,AB,,,,undergraduate,75
45,,,,,graduate,265
1014,,,,,graduate,237
1264,,,,,graduate,237
1387,,,,,graduate,237
2009,,,,,graduate,237
2735,,,,,graduate,237
244,,,,,graduate,76
246,,,,,graduate,76
303,,,,,graduate,76
414,BA,,,,graduate,76
563,,,,,graduate,76
587,BS,,,,graduate,76
675,,,,,graduate,76
911,,,,,graduate,76
930,,,,,graduate,76
1017,,,,,graduate,76
1018,,,,,graduate,76
1207,,,,,graduate,76
1227,,,,,graduate,76
1811,,,,,graduate,76
1816,,,,,graduate,76
1991,,,,,graduate,76
2161,,,,,graduate,76
2267,,,,,graduate,76
2566,,,,,graduate,76
2567,,,,,graduate,76
2638,,,,,graduate,76
2645,,,,,graduate,76
2876,M Ph,,,,graduate,76
2895,AM,,,,graduate,76
2966,MA,,,,graduate,76
1580,BL,,1890,,undergraduate,76
1401,,,,,graduate,76
1401,,,,,graduate,62
2522,,,,,graduate,266
242,,,,,graduate,235
2414,,,,,graduate,349
2605,,,,,graduate,76
181,,,,,graduate,77
236,AM,,,,graduate,77
351,AB,,,,graduate,77
1384,,,,,graduate,77
1515,,,,,graduate,77
1525,,,,,graduate,77
1749,,,,,graduate,77
2400,,,,,graduate,77
2629,,,,,graduate,77
1395,AM,,,,graduate,77
2491,AM,,,,graduate,77
2596,,,,,graduate,77
3030,AM,,,,graduate,77
236,AB,,,,undergraduate,77
239,AB,,,,undergraduate,77
249,BA,,,,undergraduate,77
573,AB,1908,1912,,undergraduate,77
778,AB,,,,undergraduate,77
871,AB,,1917,,undergraduate,77
888,AB,,1908,Ed,undergraduate,77
1313,BA,,1869,Ed,undergraduate,77
1348,AB,,1894,,undergraduate,77
1395,AB,,1877,,undergraduate,77
2104,AB,,1915,,undergraduate,77
2317,BL,,,,undergraduate,77
2491,AB,,,,undergraduate,77
2581,AB,,,,undergraduate,77
2643,,,1910,,undergraduate,77
2682,AB,,1876,,undergraduate,77
2851,BA,,1908,,undergraduate,77
3030,AB,,,,undergraduate,77
1732,PhD,,,,graduate,77
1441,,,,,graduate,268
2098,Hon AB,,,,graduate,268
2098,BS,,,,graduate,268
1772,,,,,graduate,270
158,,,,,graduate,270
1055,,,,,graduate,78
1056,,,,,graduate,78
1526,,,,,graduate,78
1533,,,,,graduate,78
1632,,,,,graduate,78
1793,,,,,graduate,78
1748,,,,,graduate,78
1862,,,,,graduate,78
235,,,,,graduate,78
970,,,,,graduate,78
996,,,,,graduate,78
1840,AM,,,,graduate,78
292,BA,,,,undergraduate,78
1103,BA,,1907,,undergraduate,78
1166,AB,,1906,,undergraduate,78
1654,AB,,,Ed,undergraduate,78
1840,BS,,1886,,undergraduate,78
1909,BA,,,,undergraduate,78
2287,BA,,1918,,undergraduate,78
2600,AB,0,0,,undergraduate,78
2603,AB,,1890,,undergraduate,78
2771,AB,,1895,,undergraduate,78
532,BA,,,,graduate,78
1025,,,,,graduate,78
1500,,,,,graduate,271
948,,,,,graduate,271
1003,,,,,graduate,271
1163,BS,,,,undergraduate,79
2520,,,,,graduate,272
1041,,,,,graduate,273
748,,,,,graduate,83
976,,,,,graduate,83
1149,,,,,graduate,83
1510,,,,,graduate,83
2244,,,,,graduate,83
2284,,,,,graduate,83
2399,,,,,graduate,83
389,,,,,graduate,83
773,,,,,graduate,83
2512,AB,1915,1929,,undergraduate,83
1573,,,,,graduate,83
1925,,,,,graduate,83
1241,AB,,,,undergraduate,83
2282,,,,,graduate,76
2225,,,,,graduate,76
2365,,,,,graduate,76
321,BA,,,,undergraduate,85
518,,,,,graduate,350
2176,MD,,,,graduate,351
2354,,,,,graduate,351
313,M.D.,,,,graduate,351
1492,,,,,graduate,286
189,,,,,graduate,286
420,Ph.D.,,,,graduate,286
1246,PhD,,,,graduate,286
1973,PhD,,,,graduate,286
2650,PhD,,,,graduate,286
103,,,,,graduate,286
175,,,,,graduate,286
450,CPH,,,,graduate,286
1953,,,,,graduate,34
684,,,,,graduate,34
10,,,,,graduate,34
1535,,,,,graduate,34
89,,,,,graduate,34
141,,,,,graduate,34
148,,,,,graduate,34
480,,1886,1891,,undergraduate,34
